Dataset Name,Algorithm Name,Cross Validation[1-10],AUC
bank,Provably Robust Boosting,8,0.7930048076923077
bank,XBART,8,0.3491586538461538
bank,Adaboost,9,0.9239903846153844
bank,LightGBM,9,0.9408653846153848
bank,Provably Robust Boosting,9,0.8199278846153846
bank,XBART,9,0.943653846153846
baseball,Adaboost,0,0.826815801457195
baseball,LightGBM,0,0.9616419057377048
baseball,Provably Robust Boosting,0,0.6071977459016393
baseball,XBART,0,0.9361338797814208
baseball,Adaboost,1,0.7990166780510018
baseball,LightGBM,1,0.9455401867030964
baseball,Provably Robust Boosting,1,0.5549223019125683
baseball,XBART,1,0.9251978028233152
baseball,Adaboost,2,0.8571533565158296
baseball,LightGBM,2,0.9603804829371893
baseball,Provably Robust Boosting,2,0.5648245876511245
baseball,XBART,2,0.9432088984198416
baseball,Adaboost,3,0.8422763111381579
baseball,LightGBM,3,0.9718426029102926
baseball,Provably Robust Boosting,3,0.5958039142317955
baseball,XBART,3,0.9452688298960444
baseball,Adaboost,4,0.7991239099473262
baseball,LightGBM,4,0.9522969989874518
baseball,Provably Robust Boosting,4,0.5958039142317955
baseball,XBART,4,0.8992861853483944
baseball,Adaboost,5,0.7988759201458292
baseball,LightGBM,5,0.9691714197155544
baseball,Provably Robust Boosting,5,0.5371573253334394
baseball,XBART,5,0.9316202105354084
baseball,Adaboost,6,0.79603121051034
baseball,LightGBM,6,0.9463099646416576
baseball,Provably Robust Boosting,6,0.5211561778787307
baseball,XBART,6,0.9232331507547372
baseball,Adaboost,7,0.8315844949185012
baseball,LightGBM,7,0.8918773210916306
baseball,Provably Robust Boosting,7,0.5039704458406672
baseball,XBART,7,0.8550767910587616
baseball,Adaboost,8,0.8267485358411403
baseball,LightGBM,8,0.9604011803137644
baseball,Provably Robust Boosting,8,0.5393333678553238
baseball,XBART,8,0.9589267541995681
baseball,Adaboost,9,0.7319162258739771
baseball,LightGBM,9,0.9844904728121336
baseball,Provably Robust Boosting,9,0.5612921514337966
baseball,XBART,9,0.962457743916208
blood,Adaboost,0,0.7285575048732943
blood,LightGBM,0,0.7358674463937621
blood,Provably Robust Boosting,0,0.5
blood,XBART,0,0.7344054580896686
blood,Adaboost,1,0.7397660818713451
blood,LightGBM,1,0.7465886939571149
blood,Provably Robust Boosting,1,0.5
blood,XBART,1,0.7261208576998052
blood,Adaboost,2,0.7660818713450293
blood,LightGBM,2,0.7831384015594541
blood,Provably Robust Boosting,2,0.5
blood,XBART,2,0.8148148148148148
blood,Adaboost,3,0.7889863547758285
blood,LightGBM,3,0.7992202729044835
blood,Provably Robust Boosting,3,0.5
blood,XBART,3,0.7904483430799222
blood,Adaboost,4,0.6842105263157894
blood,LightGBM,4,0.712475633528265
blood,Provably Robust Boosting,4,0.5
blood,XBART,4,0.7217348927875243
blood,Adaboost,5,0.6384015594541911
blood,LightGBM,5,0.6588693957115009
blood,Provably Robust Boosting,5,0.5
blood,XBART,5,0.6150097465886941
blood,Adaboost,6,0.7387914230019493
blood,LightGBM,6,0.7071150097465887
blood,Provably Robust Boosting,6,0.5
blood,XBART,6,0.7344054580896686
blood,Adaboost,7,0.8323586744639376
blood,LightGBM,7,0.7977582846003899
blood,Provably Robust Boosting,7,0.5
blood,XBART,7,0.8226120857699806
blood,Adaboost,8,0.8111455108359134
blood,LightGBM,8,0.8116615067079463
blood,Provably Robust Boosting,8,0.5
blood,XBART,8,0.826625386996904
blood,Adaboost,9,0.674406604747162
blood,LightGBM,9,0.6568627450980392
blood,Provably Robust Boosting,9,0.5
blood,XBART,9,0.6568627450980392
bodyfat,Adaboost,0,1.0
bodyfat,LightGBM,0,1.0
bodyfat,Provably Robust Boosting,0,0.5
bodyfat,XBART,0,1.0
bodyfat,Adaboost,1,1.0
bodyfat,LightGBM,1,1.0
bodyfat,Provably Robust Boosting,1,0.5
bodyfat,XBART,1,1.0
bodyfat,Adaboost,2,0.9615384615384616
bodyfat,LightGBM,2,0.9871794871794872
bodyfat,Provably Robust Boosting,2,0.5
bodyfat,XBART,2,1.0
bodyfat,Adaboost,3,1.0
bodyfat,LightGBM,3,1.0
bodyfat,Provably Robust Boosting,3,0.5
bodyfat,XBART,3,1.0
bodyfat,Adaboost,4,1.0
bodyfat,LightGBM,4,1.0
bodyfat,Provably Robust Boosting,4,0.5
bodyfat,XBART,4,1.0
bodyfat,Adaboost,5,1.0
bodyfat,LightGBM,5,1.0
bodyfat,Provably Robust Boosting,5,0.5
bodyfat,XBART,5,1.0
bodyfat,Adaboost,6,1.0
bodyfat,LightGBM,6,1.0
bodyfat,Provably Robust Boosting,6,0.5
bodyfat,XBART,6,1.0
bodyfat,Adaboost,7,1.0
bodyfat,LightGBM,7,1.0
bodyfat,Provably Robust Boosting,7,0.5
bodyfat,XBART,7,1.0
bodyfat,Adaboost,8,1.0
bodyfat,LightGBM,8,1.0
bodyfat,Provably Robust Boosting,8,0.5
bodyfat,XBART,8,1.0
bodyfat,Adaboost,9,1.0
bodyfat,LightGBM,9,1.0
bodyfat,Provably Robust Boosting,9,0.5
bodyfat,XBART,9,1.0
braziltourism,Adaboost,0,0.6783721301020409
braziltourism,LightGBM,0,0.7558603471876555
braziltourism,Provably Robust Boosting,0,0.6093584728098557
braziltourism,XBART,0,0.4934913980836237
braziltourism,Adaboost,1,0.7558387646217024
braziltourism,LightGBM,1,0.6756844201095071
braziltourism,Provably Robust Boosting,1,0.5874624735564957
braziltourism,XBART,1,0.4726970818815331
braziltourism,Adaboost,2,0.7910094246031746
braziltourism,LightGBM,2,0.8318833943833943
braziltourism,Provably Robust Boosting,2,0.8927369505494506
braziltourism,XBART,2,0.7592509920634921
braziltourism,Adaboost,3,0.6590649801587302
braziltourism,LightGBM,3,0.6660542582417583
braziltourism,Provably Robust Boosting,3,0.7721916971916972
braziltourism,XBART,3,0.5
braziltourism,Adaboost,4,0.6709249084249085
braziltourism,LightGBM,4,0.7309733669108669
braziltourism,Provably Robust Boosting,4,0.5632221077533577
braziltourism,XBART,4,0.5468835851648352
braziltourism,Adaboost,5,0.7218034569597069
braziltourism,LightGBM,5,0.6913194444444445
braziltourism,Provably Robust Boosting,5,0.6187395070207571
braziltourism,XBART,5,0.5
braziltourism,Adaboost,6,0.6882268772893773
braziltourism,LightGBM,6,0.7632459554334554
braziltourism,Provably Robust Boosting,6,0.7182263049450549
braziltourism,XBART,6,0.6020747481684982
braziltourism,Adaboost,7,0.7164510836385837
braziltourism,LightGBM,7,0.6953258547008547
braziltourism,Provably Robust Boosting,7,0.56585202991453
braziltourism,XBART,7,0.7384176587301587
braziltourism,Adaboost,8,0.6122769920623337
braziltourism,LightGBM,8,0.6062842754967992
braziltourism,Provably Robust Boosting,8,0.5646595517859749
braziltourism,XBART,8,0.5749333821617977
braziltourism,Adaboost,9,0.5264549709461949
braziltourism,LightGBM,9,0.5334575331373244
braziltourism,Provably Robust Boosting,9,0.8234741973712563
braziltourism,XBART,9,0.5296315362373237
breast-cancer-wisc-diag,Adaboost,0,1.0
breast-cancer-wisc-diag,LightGBM,0,1.0
breast-cancer-wisc-diag,Provably Robust Boosting,0,0.9928571428571428
breast-cancer-wisc-diag,XBART,0,0.996103896103896
breast-cancer-wisc-diag,Adaboost,1,0.9948051948051948
breast-cancer-wisc-diag,LightGBM,1,1.0
breast-cancer-wisc-diag,Provably Robust Boosting,1,0.9948051948051948
breast-cancer-wisc-diag,XBART,1,0.9805194805194803
breast-cancer-wisc-diag,Adaboost,2,0.9960317460317459
breast-cancer-wisc-diag,LightGBM,2,0.9973544973544972
breast-cancer-wisc-diag,Provably Robust Boosting,2,0.9933862433862434
breast-cancer-wisc-diag,XBART,2,0.9986772486772486
breast-cancer-wisc-diag,Adaboost,3,0.9867724867724867
breast-cancer-wisc-diag,LightGBM,3,0.9708994708994708
breast-cancer-wisc-diag,Provably Robust Boosting,3,0.8697089947089948
breast-cancer-wisc-diag,XBART,3,0.9735449735449736
breast-cancer-wisc-diag,Adaboost,4,0.9788359788359788
breast-cancer-wisc-diag,LightGBM,4,0.98015873015873
breast-cancer-wisc-diag,Provably Robust Boosting,4,0.9702380952380952
breast-cancer-wisc-diag,XBART,4,0.9484126984126984
breast-cancer-wisc-diag,Adaboost,5,0.9960317460317459
breast-cancer-wisc-diag,LightGBM,5,0.988095238095238
breast-cancer-wisc-diag,Provably Robust Boosting,5,0.9708994708994708
breast-cancer-wisc-diag,XBART,5,0.9960317460317459
breast-cancer-wisc-diag,Adaboost,6,1.0
breast-cancer-wisc-diag,LightGBM,6,1.0
breast-cancer-wisc-diag,Provably Robust Boosting,6,1.0
breast-cancer-wisc-diag,XBART,6,0.9933862433862434
breast-cancer-wisc-diag,Adaboost,7,1.0
breast-cancer-wisc-diag,LightGBM,7,1.0
breast-cancer-wisc-diag,Provably Robust Boosting,7,0.9947089947089948
breast-cancer-wisc-diag,XBART,7,0.9960317460317459
breast-cancer-wisc-diag,Adaboost,8,0.9960317460317459
breast-cancer-wisc-diag,LightGBM,8,0.9894179894179894
breast-cancer-wisc-diag,Provably Robust Boosting,8,0.9695767195767196
breast-cancer-wisc-diag,XBART,8,0.9828042328042328
breast-cancer-wisc-diag,Adaboost,9,1.0
breast-cancer-wisc-diag,LightGBM,9,1.0
breast-cancer-wisc-diag,Provably Robust Boosting,9,0.997278911564626
breast-cancer-wisc-diag,XBART,9,1.0
breast-cancer-wisc-prog,Adaboost,0,0.640625
breast-cancer-wisc-prog,LightGBM,0,0.859375
breast-cancer-wisc-prog,Provably Robust Boosting,0,0.5
breast-cancer-wisc-prog,XBART,0,0.90625
breast-cancer-wisc-prog,Adaboost,1,0.76
breast-cancer-wisc-prog,LightGBM,1,0.8266666666666667
breast-cancer-wisc-prog,Provably Robust Boosting,1,0.5
breast-cancer-wisc-prog,XBART,1,0.7600000000000001
breast-cancer-wisc-prog,Adaboost,2,0.8533333333333334
breast-cancer-wisc-prog,LightGBM,2,0.7866666666666667
breast-cancer-wisc-prog,Provably Robust Boosting,2,0.5
breast-cancer-wisc-prog,XBART,2,0.8800000000000001
breast-cancer-wisc-prog,Adaboost,3,0.7866666666666666
breast-cancer-wisc-prog,LightGBM,3,0.7733333333333333
breast-cancer-wisc-prog,Provably Robust Boosting,3,0.5
breast-cancer-wisc-prog,XBART,3,0.9066666666666668
breast-cancer-wisc-prog,Adaboost,4,0.6933333333333334
breast-cancer-wisc-prog,LightGBM,4,0.6666666666666667
breast-cancer-wisc-prog,Provably Robust Boosting,4,0.5
breast-cancer-wisc-prog,XBART,4,0.5066666666666666
breast-cancer-wisc-prog,Adaboost,5,0.7733333333333333
breast-cancer-wisc-prog,LightGBM,5,0.68
breast-cancer-wisc-prog,Provably Robust Boosting,5,0.5
breast-cancer-wisc-prog,XBART,5,0.5466666666666666
breast-cancer-wisc-prog,Adaboost,6,0.56
breast-cancer-wisc-prog,LightGBM,6,0.3866666666666667
breast-cancer-wisc-prog,Provably Robust Boosting,6,0.5
breast-cancer-wisc-prog,XBART,6,0.4
breast-cancer-wisc-prog,Adaboost,7,0.6400000000000001
breast-cancer-wisc-prog,LightGBM,7,0.76
breast-cancer-wisc-prog,Provably Robust Boosting,7,0.5
breast-cancer-wisc-prog,XBART,7,0.6266666666666667
breast-cancer-wisc-prog,Adaboost,8,0.5666666666666667
breast-cancer-wisc-prog,LightGBM,8,0.9833333333333334
breast-cancer-wisc-prog,Provably Robust Boosting,8,0.5
breast-cancer-wisc-prog,XBART,8,0.95
breast-cancer-wisc-prog,Adaboost,9,0.5833333333333334
breast-cancer-wisc-prog,LightGBM,9,0.5166666666666667
breast-cancer-wisc-prog,Provably Robust Boosting,9,0.5
breast-cancer-wisc-prog,XBART,9,0.5
breast-cancer-wisc,Adaboost,0,0.9936594202898552
breast-cancer-wisc,LightGBM,0,0.9918478260869564
breast-cancer-wisc,Provably Robust Boosting,0,0.9877717391304348
breast-cancer-wisc,XBART,0,0.9945652173913044
breast-cancer-wisc,Adaboost,1,0.9990942028985508
breast-cancer-wisc,LightGBM,1,1.0
breast-cancer-wisc,Provably Robust Boosting,1,0.985960144927536
breast-cancer-wisc,XBART,1,1.0
breast-cancer-wisc,Adaboost,2,0.9855072463768116
breast-cancer-wisc,LightGBM,2,0.9846014492753624
breast-cancer-wisc,Provably Robust Boosting,2,0.9682971014492754
breast-cancer-wisc,XBART,2,0.9891304347826088
breast-cancer-wisc,Adaboost,3,0.9923007246376812
breast-cancer-wisc,LightGBM,3,0.9728260869565216
breast-cancer-wisc,Provably Robust Boosting,3,0.9864130434782608
breast-cancer-wisc,XBART,3,0.9918478260869568
breast-cancer-wisc,Adaboost,4,0.9782608695652174
breast-cancer-wisc,LightGBM,4,0.9882246376811596
breast-cancer-wisc,Provably Robust Boosting,4,0.9782608695652174
breast-cancer-wisc,XBART,4,0.9909420289855072
breast-cancer-wisc,Adaboost,5,0.9990942028985508
breast-cancer-wisc,LightGBM,5,0.9954710144927535
breast-cancer-wisc,Provably Robust Boosting,5,1.0
breast-cancer-wisc,XBART,5,0.9963768115942028
breast-cancer-wisc,Adaboost,6,0.9918478260869564
breast-cancer-wisc,LightGBM,6,0.996376811594203
breast-cancer-wisc,Provably Robust Boosting,6,0.9696557971014492
breast-cancer-wisc,XBART,6,0.9963768115942028
breast-cancer-wisc,Adaboost,7,0.9891304347826086
breast-cancer-wisc,LightGBM,7,0.9936594202898552
breast-cancer-wisc,Provably Robust Boosting,7,0.9950181159420288
breast-cancer-wisc,XBART,7,0.9945652173913044
breast-cancer-wisc,Adaboost,8,0.9937777777777778
breast-cancer-wisc,LightGBM,8,0.9964444444444444
breast-cancer-wisc,Provably Robust Boosting,8,0.9888888888888888
breast-cancer-wisc,XBART,8,0.9964444444444444
breast-cancer-wisc,Adaboost,9,0.9935185185185186
breast-cancer-wisc,LightGBM,9,0.9842592592592592
breast-cancer-wisc,Provably Robust Boosting,9,0.9921296296296296
breast-cancer-wisc,XBART,9,0.8861111111111112
breast-cancer,Adaboost,0,0.5357142857142857
breast-cancer,LightGBM,0,0.5535714285714286
breast-cancer,Provably Robust Boosting,0,0.5
breast-cancer,XBART,0,0.2529761904761905
breast-cancer,Adaboost,1,0.6861111111111111
breast-cancer,LightGBM,1,0.7444444444444445
breast-cancer,Provably Robust Boosting,1,0.6555555555555554
breast-cancer,XBART,1,0.3972222222222222
breast-cancer,Adaboost,2,0.7388888888888888
breast-cancer,LightGBM,2,0.6944444444444444
breast-cancer,Provably Robust Boosting,2,0.5
breast-cancer,XBART,2,0.4166666666666667
breast-cancer,Adaboost,3,0.6194444444444444
breast-cancer,LightGBM,3,0.5527777777777777
breast-cancer,Provably Robust Boosting,3,0.5
breast-cancer,XBART,3,0.7277777777777777
breast-cancer,Adaboost,4,0.3638888888888889
breast-cancer,LightGBM,4,0.5055555555555555
breast-cancer,Provably Robust Boosting,4,0.5
breast-cancer,XBART,4,0.4666666666666667
breast-cancer,Adaboost,5,0.6166666666666667
breast-cancer,LightGBM,5,0.6388888888888888
breast-cancer,Provably Robust Boosting,5,0.5
breast-cancer,XBART,5,0.3916666666666667
breast-cancer,Adaboost,6,0.765625
breast-cancer,LightGBM,6,0.78125
breast-cancer,Provably Robust Boosting,6,0.5
breast-cancer,XBART,6,0.17500000000000002
breast-cancer,Adaboost,7,0.6718749999999999
breast-cancer,LightGBM,7,0.7218749999999999
breast-cancer,Provably Robust Boosting,7,0.5
breast-cancer,XBART,7,0.6656249999999999
breast-cancer,Adaboost,8,0.8156249999999999
breast-cancer,LightGBM,8,0.7375
breast-cancer,Provably Robust Boosting,8,0.5
breast-cancer,XBART,8,0.671875
breast-cancer,Adaboost,9,0.7781250000000001
breast-cancer,LightGBM,9,0.734375
breast-cancer,Provably Robust Boosting,9,0.5
breast-cancer,XBART,9,0.70625
breast-tissue,Adaboost,0,0.812962962962963
breast-tissue,LightGBM,0,0.9203703703703704
breast-tissue,Provably Robust Boosting,0,0.8351851851851851
breast-tissue,XBART,0,0.5
breast-tissue,Adaboost,1,0.8518518518518517
breast-tissue,LightGBM,1,0.8185185185185184
breast-tissue,Provably Robust Boosting,1,0.837037037037037
breast-tissue,XBART,1,0.514814814814815
breast-tissue,Adaboost,2,0.8796296296296297
breast-tissue,LightGBM,2,0.9722222222222222
breast-tissue,Provably Robust Boosting,2,0.8203703703703704
breast-tissue,XBART,2,0.5
breast-tissue,Adaboost,3,0.9444444444444444
breast-tissue,LightGBM,3,1.0
breast-tissue,Provably Robust Boosting,3,0.8592592592592593
breast-tissue,XBART,3,0.5
breast-tissue,Adaboost,4,0.9629629629629632
breast-tissue,LightGBM,4,0.9666666666666668
breast-tissue,Provably Robust Boosting,4,0.8000000000000002
breast-tissue,XBART,4,0.5
breast-tissue,Adaboost,5,0.7166666666666668
breast-tissue,LightGBM,5,0.8740740740740741
breast-tissue,Provably Robust Boosting,5,0.8537037037037036
breast-tissue,XBART,5,0.5
breast-tissue,Adaboost,6,0.8443287037037037
breast-tissue,LightGBM,6,0.8958333333333334
breast-tissue,Provably Robust Boosting,6,0.7870370370370371
breast-tissue,XBART,6,0.5185185185185185
breast-tissue,Adaboost,7,0.8981481481481483
breast-tissue,LightGBM,7,0.9293981481481484
breast-tissue,Provably Robust Boosting,7,0.8917824074074074
breast-tissue,XBART,7,0.5
breast-tissue,Adaboost,8,0.8836805555555557
breast-tissue,LightGBM,8,0.8692129629629629
breast-tissue,Provably Robust Boosting,8,0.7800925925925926
breast-tissue,XBART,8,0.4872685185185186
breast-tissue,Adaboost,9,0.8796296296296297
breast-tissue,LightGBM,9,0.9791666666666666
breast-tissue,Provably Robust Boosting,9,0.8773148148148149
breast-tissue,XBART,9,0.5
car,Adaboost,0,0.9518836896280252
car,LightGBM,0,0.9996651358591656
car,Provably Robust Boosting,0,0.7936048433712408
car,XBART,0,0.5460515005834585
car,Adaboost,1,0.9313639966917092
car,LightGBM,1,1.0
car,Provably Robust Boosting,1,0.7120284248989303
car,XBART,1,0.7805547698849528
car,Adaboost,2,0.9529204546329499
car,LightGBM,2,0.9993677971267568
car,Provably Robust Boosting,2,0.7698358782872091
car,XBART,2,0.5655485194061933
car,Adaboost,3,0.9575723596729532
car,LightGBM,3,0.9994261941978181
car,Provably Robust Boosting,3,0.8222890962928413
car,XBART,3,0.4909568093943558
car,Adaboost,4,0.9473407121505496
car,LightGBM,4,0.9999025341130604
car,Provably Robust Boosting,4,0.7571281664010233
car,XBART,4,0.5623449244774259
car,Adaboost,5,0.948878857206666
car,LightGBM,5,0.9999512670565304
car,Provably Robust Boosting,5,0.7052789099987463
car,XBART,5,0.5170132974191313
car,Adaboost,6,0.9524326813260058
car,LightGBM,6,1.0
car,Provably Robust Boosting,6,0.7522603867861692
car,XBART,6,0.5587866697972191
car,Adaboost,7,0.9538016653515732
car,LightGBM,7,0.9995697074010328
car,Provably Robust Boosting,7,0.7646346606065866
car,XBART,7,0.4830337939769687
car,Adaboost,8,0.9537897580896818
car,LightGBM,8,1.0
car,Provably Robust Boosting,8,0.6992468366997178
car,XBART,8,0.6251392200004277
car,Adaboost,9,0.9648053347290568
car,LightGBM,9,1.0
car,Provably Robust Boosting,9,0.7580089988797685
car,XBART,9,0.5411868806412621
cardiotocography-10clases,Adaboost,0,0.8994240853132827
cardiotocography-10clases,LightGBM,0,0.9809397985576152
cardiotocography-10clases,Provably Robust Boosting,0,0.9284909798839877
cardiotocography-10clases,XBART,0,0.7178032469000231
cardiotocography-10clases,Adaboost,1,0.9150323943046028
cardiotocography-10clases,LightGBM,1,0.989048439778011
cardiotocography-10clases,Provably Robust Boosting,1,0.9410356055069088
cardiotocography-10clases,XBART,1,0.7590911949552143
cardiotocography-10clases,Adaboost,2,0.8312828621560397
cardiotocography-10clases,LightGBM,2,0.9478037906456552
cardiotocography-10clases,Provably Robust Boosting,2,0.8565796504034136
cardiotocography-10clases,XBART,2,0.7900343811750521
cardiotocography-10clases,Adaboost,3,0.9452101461736804
cardiotocography-10clases,LightGBM,3,0.9869969743862907
cardiotocography-10clases,Provably Robust Boosting,3,0.9403086776882241
cardiotocography-10clases,XBART,3,0.7603622437574742
cardiotocography-10clases,Adaboost,4,0.873595112591706
cardiotocography-10clases,LightGBM,4,0.9747187128377696
cardiotocography-10clases,Provably Robust Boosting,4,0.8436681688024701
cardiotocography-10clases,XBART,4,0.7558539107667507
cardiotocography-10clases,Adaboost,5,0.8230643076981418
cardiotocography-10clases,LightGBM,5,0.9915107174822838
cardiotocography-10clases,Provably Robust Boosting,5,0.9195275268112548
cardiotocography-10clases,XBART,5,0.8092193108674183
cardiotocography-10clases,Adaboost,6,0.8964610951692796
cardiotocography-10clases,LightGBM,6,0.9820899046461976
cardiotocography-10clases,Provably Robust Boosting,6,0.916485754335108
cardiotocography-10clases,XBART,6,0.7378068577082126
cardiotocography-10clases,Adaboost,7,0.8994812578396857
cardiotocography-10clases,LightGBM,7,0.9832290818925188
cardiotocography-10clases,Provably Robust Boosting,7,0.8606129229896883
cardiotocography-10clases,XBART,7,0.7705036401969928
cardiotocography-10clases,Adaboost,8,0.8464089798202309
cardiotocography-10clases,LightGBM,8,0.9721637912771136
cardiotocography-10clases,Provably Robust Boosting,8,0.8290866310278393
cardiotocography-10clases,XBART,8,0.7506899807826508
cardiotocography-10clases,Adaboost,9,0.8959259028968551
cardiotocography-10clases,LightGBM,9,0.9886584050956888
cardiotocography-10clases,Provably Robust Boosting,9,0.8752619292021077
cardiotocography-10clases,XBART,9,0.6730372134341006
cardiotocography-3clases,Adaboost,0,0.9402469949601096
cardiotocography-3clases,LightGBM,0,0.9838757124276252
cardiotocography-3clases,Provably Robust Boosting,0,0.9130370540206606
cardiotocography-3clases,XBART,0,0.9107336323866376
